20130415,6289.0,277.315000679,5648.0,37680.0,917.0,8640.0,8475.0,1.0,1800.0
20130416,6643.0,241.797998963,8657.0,36720.0,629.0,4140.0,12714.0,0.0,0.0
20130417,10300.0,464.68899954200000,9925.0,35940.0,1244.0,6420.0,14639.0,1.0,3000.0
20130418,5506.0,199.897999894,7063.0,37560.0,1274.0,7440.0,10432.0,0.0,0.0
20130419,1467.0,49.890000103,1743.0,46200.0,510.0,11340.0,2659.0,0.0,0.0
20130420,13812.0,735.6740001590000,10441.0,33300.0,859.0,5220.0,15564.0,1.0,7200.0
20130421,14208.0,852.071000163,12346.0,30780.0,2396.0,6900.0,18444.0,1.0,6300.0
20130422,19099.0,994.074999892,10778.0,29700.0,1063.0,3960.0,15932.0,2.0,12600.0
20130423,5519.0,193.623999173,6922.0,40020.0,642.0,5760.0,10324.0,0.0,0.0
20130424,6931.0,284.3350008258,7630.0,37860.0,1460.0,6540.0,11433.0,1.0,1200.0
20130425,10233.0,503.900999661,11872.0,35880.0,2568.0,5820.0,17341.0,1.0,3600.0
20130426,16420.0,446.885000137,11151.0,36600.0,1236.0,4560.0,16781.0,2.0,8101.0
20130427,16272.0,681.5650006870000,13549.0,30720.0,1550.0,4560.0,20614.0,1.0,5400.0
20130428,4630.0,158.164000733,5657.0,41040.0,1296.0,8700.0,8539.0,0.0,0.0
20130429,9285.0,414.887999304,7312.0,37800.0,749.0,5100.0,10810.0,1.0,3600.0
20130430,6318.0,228.115999594,8177.0,40080.0,800.0,6300.0,12037.0,0.0,0.0
20130501,11217.0,518.699000338,10146.0,34740.0,1542.0,3180.0,15119.0,1.0,3600.0
20130502,8234.0,351.4012330428,9091.0,39360.0,1029.0,7740.0,13436.0,1.0,2100.0
20130503,7203.0,252.94000029,9107.0,40680.0,1961.0,11280.0,13549.0,0.0,0.0
20130504,9502.0,432.182999538,11294.0,40020.0,1102.0,6600.0,16395.0,1.0,2100.0
20130505,8673.0,297.068000898,10659.0,36420.0,1806.0,7260.0,16034.0,0.0,0.0
20130506,7875.0,351.2880000432,8934.0,36540.0,1068.0,4140.0,13217.0,1.0,1800.0
20130507,6946.0,237.579000354,8451.0,41220.0,1404.0,6840.0,12757.0,0.0,0.0
20130508,11472.0,396.96199999200000,9975.0,37380.0,1713.0,4980.0,14875.0,1.0,3600.0
20130509,5683.0,206.010000508,7077.0,39720.0,657.0,6660.0,10555.0,0.0,0.0
20130510,11195.0,470.014573338,10932.0,36120.0,2594.0,5220.0,16325.0,1.0,2820.0
20130511,11233.0,593.003000319,9090.0,38040.0,729.0,3600.0,13560.0,1.0,5400.0
20130512,6395.0,227.242999762,7999.0,41040.0,1500.0,7380.0,11909.0,0.0,0.0
20130513,11753.0,535.243999626,8938.0,37860.0,1041.0,7500.0,13168.0,1.0,5100.0
20130514,12020.0,503.926998971,13707.0,33360.0,1689.0,4140.0,20363.0,1.0,1980.0
20130515,6494.0,229.332000641,8131.0,38640.0,1410.0,5760.0,12144.0,0.0,0.0
20130516,9430.0,413.169999847,9946.0,39180.0,2690.0,6900.0,14736.0,1.0,1920.0
20130517,12676.0,698.837000175,7136.0,38460.0,973.0,5700.0,10683.0,1.0,7200.0
20130518,10125.0,430.465539988,10901.0,33360.0,1325.0,4680.0,16289.0,1.0,1920.0
20130519,8207.0,269.617000168,9465.0,37560.0,2376.0,8940.0,14585.0,0.0,0.0
20130520,13919.0,673.9049987440000,9743.0,34560.0,1023.0,4080.0,14465.0,2.0,7200.0
20130521,7969.0,282.194999853,10130.0,35220.0,1613.0,6480.0,14990.0,0.0,0.0
20130522,7205.0,346.20899951400000,7418.0,39480.0,879.0,9000.0,11097.0,2.0,2100.0
20130523,6575.0,229.020000203,8265.0,40080.0,1492.0,7020.0,12308.0,0.0,0.0
20130524,10388.0,364.595999597,9006.0,40680.0,1362.0,7500.0,13307.0,1.0,3600.0
20130525,11628.0,663.747999875,6765.0,34920.0,723.0,4080.0,10022.0,1.0,7200.0
20130526,15308.0,814.0829999090000,12959.0,28920.0,2218.0,2880.0,19373.0,1.0,6000.0
20130527,14959.0,850.658000753,9406.0,36660.0,2082.0,3900.0,14141.0,2.0,7800.0
20130528,14327.0,808.540999726,11761.0,29640.0,2068.0,4620.0,17280.0,1.0,6300.0
20130529,6625.0,234.702999737,8441.0,40440.0,991.0,7080.0,12535.0,0.0,0.0
20130530,12399.0,437.270999337,11328.0,37200.0,2062.0,5160.0,16711.0,1.0,3600.0
20130531,11249.0,475.18999996500000,12854.0,36480.0,1676.0,9120.0,18936.0,1.0,2100.0
20130601,14780.0,914.973000018,5795.0,37560.0,833.0,10920.0,8636.0,2.0,11100.0
20130602,7545.0,262.699999174,9454.0,38820.0,1721.0,10380.0,14123.0,0.0,0.0
20130603,8549.0,356.382998554,10321.0,38040.0,2317.0,9600.0,14982.0,1.0,720.0
20130604,4904.0,168.533001076,5987.0,40500.0,800.0,6240.0,9027.0,0.0,0.0
20130605,9252.0,337.380999398,7462.0,40020.0,921.0,9060.0,11069.0,1.0,3600.0
20130606,6341.0,239.039000131,8546.0,39000.0,1656.0,5400.0,12340.0,0.0,0.0
20130607,44749.0,258.930000968,9290.0,36660.0,1357.0,6420.0,13954.0,1.0,43229.0
20130608,4715.0,161.623000376,5678.0,41040.0,611.0,9540.0,8603.0,0.0,0.0
20130609,5209.0,186.178000242,6583.0,40560.0,1115.0,10080.0,9793.0,0.0,0.0
20130610,6694.0,243.809998777,8759.0,39480.0,705.0,8460.0,12830.0,0.0,0.0
20130611,5810.0,207.036999941,7390.0,41520.0,1278.0,8100.0,10920.0,0.0,0.0
20130612,8349.0,288.970001427,10207.0,33300.0,1321.0,3120.0,15399.0,0.0,0.0
20130613,4777.0,162.074999943,5802.0,34800.0,702.0,8760.0,8748.0,0.0,0.0
20130614,4122.0,145.227999836,5074.0,38100.0,770.0,10320.0,7628.0,0.0,0.0
20130615,5418.0,177.124001056,6167.0,41820.0,1419.0,7500.0,9528.0,0.0,0.0
20130616,101.0,3.32399994135,114.0,0.0,76.0,0.0,178.0,0.0,0.0
20130617,6311.0,229.932999402,8202.0,39960.0,698.0,8880.0,12074.0,0.0,0.0
20130618,6214.0,227.048000256,8019.0,37380.0,1257.0,9180.0,11807.0,0.0,0.0
20130619,5109.0,177.242999924,6299.0,40800.0,1110.0,7560.0,9458.0,0.0,0.0
20130620,7260.0,260.347998571,9447.0,35820.0,1223.0,6660.0,13884.0,0.0,0.0
20130621,10402.0,503.5940006,9632.0,32880.0,875.0,3360.0,14342.0,2.0,3900.0
20130622,7302.0,264.604998991,9384.0,36360.0,1159.0,6900.0,13811.0,0.0,0.0
20130623,3585.0,129.756999785,4625.0,42000.0,962.0,10560.0,6814.0,0.0,0.0
20130624,9646.0,499.17699989100000,6912.0,36540.0,1352.0,3900.0,10152.0,2.0,4800.0
20130625,6663.0,239.06399928,8420.0,37200.0,1815.0,6360.0,12516.0,0.0,0.0
20130626,7817.0,288.564998841,10311.0,34980.0,1286.0,3180.0,15062.0,0.0,0.0
20130627,5825.0,209.01799893,7576.0,40560.0,1086.0,6000.0,11123.0,0.0,0.0
20130628,7026.0,253.803000327,9038.0,39720.0,2161.0,6720.0,13332.0,0.0,0.0
20130629,12235.0,686.1340007890000,6781.0,40680.0,709.0,6480.0,10136.0,1.0,7200.0
20130630,11626.0,606.287998771,8692.0,38580.0,1254.0,5820.0,12831.0,1.0,5400.0
20130701,6317.0,217.790999383,7910.0,35340.0,937.0,4260.0,11813.0,0.0,0.0
20130702,6414.0,232.038999498,8342.0,33840.0,927.0,3960.0,12256.0,0.0,0.0
20130703,6330.0,220.657999989,7922.0,31860.0,605.0,4320.0,11821.0,0.0,0.0
20130704,5102.0,174.033000199,6334.0,37440.0,829.0,4200.0,9484.0,0.0,0.0
20130705,6090.0,221.148999257,7941.0,38940.0,1284.0,8160.0,11635.0,0.0,0.0
20130706,163.0,6.01000005007,214.0,50160.0,47.0,48780.0,316.0,0.0,0.0
20130707,5917.0,208.154000804,7456.0,33900.0,1610.0,4020.0,11108.0,0.0,0.0
20130708,16867.0,800.7869109130000,10432.0,35880.0,1256.0,2820.0,15279.0,3.0,10200.0
20130709,6140.0,223.608999951,7949.0,38640.0,1014.0,4440.0,11728.0,0.0,0.0
